x,y,z,Tiempo,time stamp
-0.02658057,0.09404767,-0.02803914,0.1009327,27/07/2021 02:32:54 a. m.
-0.02258888,0.08754949,-0.0239674,0.1020092,27/07/2021 02:32:55 a. m.
-0.02225624,0.08697174,-0.02371162,0.0991743,27/07/2021 02:32:55 a. m.
-0.02258888,0.08619958,-0.02714689,0.0976859,27/07/2021 02:32:55 a. m.
-0.02353136,0.08639018,-0.031536,0.102346,27/07/2021 02:32:55 a. m.
-0.02550446,0.08778311,-0.03446822,0.0989483,27/07/2021 02:32:55 a. m.
-0.02620196,0.08676828,-0.03707862,0.1019209,27/07/2021 02:32:55 a. m.
-0.02662824,0.08530256,-0.03954834,0.0981217,27/07/2021 02:32:55 a. m.
-0.02561448,0.08552127,-0.0419677,0.1030101,27/07/2021 02:32:55 a. m.
-0.02483435,0.08574697,-0.04608828,0.0979848,27/07/2021 02:32:55 a. m.
-0.0244788,0.08548953,-0.05001642,0.0982842,27/07/2021 02:32:55 a. m.
-0.02385749,0.08915149,-0.05312155,0.1024148,27/07/2021 02:32:56 a. m.
-0.02142954,0.09096611,-0.05515803,0.0970602,27/07/2021 02:32:56 a. m.
-0.01705696,0.09334867,-0.05673297,0.1030708,27/07/2021 02:32:56 a. m.
-0.01178427,0.09688688,-0.05747651,0.0992784,27/07/2021 02:32:56 a. m.
-0.008066099,0.09973709,-0.05606604,0.0974011,27/07/2021 02:32:56 a. m.
-0.004434031,0.09986529,-0.0530574,0.1023219,27/07/2021 02:32:56 a. m.
0.0001205914,0.09919693,-0.04928114,0.0988641,27/07/2021 02:32:56 a. m.
0.006641626,0.1000929,-0.0443181,0.1019931,27/07/2021 02:32:56 a. m.
0.008677989,0.101937,-0.04124184,0.0980009,27/07/2021 02:32:56 a. m.
0.008160651,0.1004977,-0.04073413,0.1033793,27/07/2021 02:32:56 a. m.
0.006024942,0.09867331,-0.04063334,0.0975762,27/07/2021 02:32:57 a. m.
0.00440453,0.09728342,-0.04069647,0.0982207,27/07/2021 02:32:57 a. m.
0.003607351,0.09612198,-0.04029687,0.1029696,27/07/2021 02:32:57 a. m.
0.002219576,0.09551282,-0.04064091,0.0981195,27/07/2021 02:32:57 a. m.
0.001956251,0.09475733,-0.04038425,0.0988728,27/07/2021 02:32:57 a. m.
0.0005723275,0.09304748,-0.04036617,0.1019521,27/07/2021 02:32:57 a. m.
-0.002064053,0.0893829,-0.04028995,0.0978256,27/07/2021 02:32:57 a. m.
-0.003172416,0.08584647,-0.04031169,0.103305,27/07/2021 02:32:57 a. m.
-0.003305864,0.08201329,-0.04029629,0.0978136,27/07/2021 02:32:57 a. m.
-0.000829149,0.0751366,-0.04067479,0.101936,27/07/2021 02:32:57 a. m.
0.0001405962,0.07320468,-0.04199979,0.0970186,27/07/2021 02:32:58 a. m.
0.003920496,0.07546608,-0.04325125,0.1005161,27/07/2021 02:32:58 a. m.
0.008053839,0.0744203,-0.04482183,0.1020841,27/07/2021 02:32:58 a. m.
0.01069595,0.07425262,-0.04662763,0.10686,27/07/2021 02:32:58 a. m.
0.01228194,0.07501909,-0.05107397,0.0928917,27/07/2021 02:32:58 a. m.
0.01351619,0.07510164,-0.0552932,0.0992324,27/07/2021 02:32:58 a. m.
0.01344439,0.07448348,-0.05934785,0.1024857,27/07/2021 02:32:58 a. m.
0.01304284,0.07321922,-0.06271666,0.0949845,27/07/2021 02:32:58 a. m.
0.013588,0.07326594,-0.06686783,0.1005933,27/07/2021 02:32:58 a. m.
0.01434703,0.07330216,-0.06922795,0.1031932,27/07/2021 02:32:58 a. m.
0.01515508,0.07591452,-0.07064065,0.0987265,27/07/2021 02:32:59 a. m.
0.01487102,0.0798769,-0.07156211,0.1015431,27/07/2021 02:32:59 a. m.
0.01013349,0.08451869,-0.07305104,0.0990707,27/07/2021 02:32:59 a. m.
-0.00188465,0.08865565,-0.07337853,0.0979383,27/07/2021 02:32:59 a. m.
-0.01398604,0.08880417,-0.07075851,0.1019334,27/07/2021 02:32:59 a. m.
-0.02136944,0.08899577,-0.06602064,0.0966761,27/07/2021 02:32:59 a. m.
-0.02507548,0.0895942,-0.06238793,0.104078,27/07/2021 02:32:59 a. m.
-0.0284101,0.0878094,-0.06209891,0.0981846,27/07/2021 02:32:59 a. m.
-0.02925842,0.08631732,-0.06457748,0.1001085,27/07/2021 02:32:59 a. m.
-0.02420549,0.08745736,-0.06635082,0.1009653,27/07/2021 02:32:59 a. m.
-0.01947291,0.08908668,-0.07026002,0.0955321,27/07/2021 02:33:00 a. m.
-0.01703165,0.08960994,-0.07554118,0.1053605,27/07/2021 02:33:00 a. m.
-0.01279784,0.0900216,-0.07971777,0.0981193,27/07/2021 02:33:00 a. m.
-0.0109731,0.09075838,-0.08283171,0.1019336,27/07/2021 02:33:00 a. m.
-0.01334237,0.08962463,-0.08541752,0.0989882,27/07/2021 02:33:00 a. m.
-0.01663955,0.08756104,-0.08702099,0.0957761,27/07/2021 02:33:00 a. m.
-0.01992691,0.0854955,-0.08867349,0.1053081,27/07/2021 02:33:00 a. m.
-0.02096748,0.08594014,-0.08705658,0.0980777,27/07/2021 02:33:00 a. m.
-0.01971891,0.08761363,-0.08122171,0.1016462,27/07/2021 02:33:00 a. m.
-0.01922747,0.08826686,-0.07545583,0.0992666,27/07/2021 02:33:00 a. m.
-0.01968649,0.08526604,-0.07472681,0.0982567,27/07/2021 02:33:01 a. m.
-0.0178907,0.08480746,-0.07469587,0.1025904,27/07/2021 02:33:01 a. m.
-0.01282192,0.08968411,-0.06822096,0.0981073,27/07/2021 02:33:01 a. m.
-0.009355213,0.09284544,-0.05978428,0.1019414,27/07/2021 02:33:01 a. m.
-0.004234646,0.09150106,-0.05312401,0.0983119,27/07/2021 02:33:01 a. m.
0.002174068,0.08619821,-0.04735532,0.1034293,27/07/2021 02:33:01 a. m.
0.007829666,0.08456746,-0.04285054,0.0973696,27/07/2021 02:33:01 a. m.
0.01163253,0.08512756,-0.04067253,0.0976173,27/07/2021 02:33:01 a. m.
0.01435722,0.08529314,-0.0407245,0.1030733,27/07/2021 02:33:01 a. m.
0.01669876,0.08726573,-0.04076332,0.0986497,27/07/2021 02:33:01 a. m.
0.01939459,0.08772689,-0.04436046,0.100489,27/07/2021 02:33:02 a. m.
0.0224047,0.0885388,-0.05021401,0.1006633,27/07/2021 02:33:02 a. m.
0.02433118,0.08989163,-0.05492352,0.0974339,27/07/2021 02:33:02 a. m.
0.02433118,0.08916435,-0.05856085,0.102019,27/07/2021 02:33:02 a. m.
0.02552414,0.08517742,-0.06057093,0.0985841,27/07/2021 02:33:02 a. m.
0.02443025,0.08253543,-0.06292403,0.1017709,27/07/2021 02:33:02 a. m.
0.02264307,0.08180168,-0.06617276,0.0967105,27/07/2021 02:33:02 a. m.
0.01553971,0.0874933,-0.06902994,0.1047992,27/07/2021 02:33:02 a. m.
0.007464379,0.09142858,-0.07101762,0.0979612,27/07/2021 02:33:02 a. m.
-0.0005257018,0.09033117,-0.07247147,0.0981716,27/07/2021 02:33:02 a. m.
-0.006656248,0.08713265,-0.07378985,0.103015,27/07/2021 02:33:03 a. m.
-0.01293449,0.0843922,-0.07412587,0.0982483,27/07/2021 02:33:03 a. m.
-0.01839681,0.08452368,-0.07250904,0.1016738,27/07/2021 02:33:03 a. m.
-0.02232626,0.08655499,-0.06785055,0.0993167,27/07/2021 02:33:03 a. m.
-0.02476455,0.08766685,-0.06261577,0.097423,27/07/2021 02:33:03 a. m.
-0.02780026,0.08711076,-0.05926448,0.1034124,27/07/2021 02:33:03 a. m.
-0.03281915,0.08608818,-0.05742434,0.0954367,27/07/2021 02:33:03 a. m.
-0.03693125,0.08456039,-0.05656883,0.1049353,27/07/2021 02:33:03 a. m.
-0.0409913,0.08283323,-0.05622685,0.0982801,27/07/2021 02:33:03 a. m.
-0.0450573,0.08090127,-0.05699125,0.1023479,27/07/2021 02:33:03 a. m.
-0.04806256,0.07962632,-0.05847865,0.0976302,27/07/2021 02:33:04 a. m.
-0.05040993,0.07814276,-0.06168863,0.09962,27/07/2021 02:33:04 a. m.
-0.05202379,0.07618219,-0.06777996,0.1018709,27/07/2021 02:33:04 a. m.
-0.04910997,0.07503551,-0.07345822,0.0956015,27/07/2021 02:33:04 a. m.
-0.04484707,0.07623604,-0.07755497,0.1065686,27/07/2021 02:33:04 a. m.
-0.04075928,0.07804818,-0.07932959,0.0965894,27/07/2021 02:33:04 a. m.
-0.03820838,0.07855976,-0.08159606,0.0971765,27/07/2021 02:33:04 a. m.
-0.0386592,0.0779683,-0.08440858,0.1040438,27/07/2021 02:33:04 a. m.
-0.04044192,0.0772415,-0.08611248,0.0977408,27/07/2021 02:33:04 a. m.
-0.04291993,0.07650065,-0.08612299,0.1019966,27/07/2021 02:33:04 a. m.
-0.04501578,0.07656147,-0.08384223,0.0988942,27/07/2021 02:33:05 a. m.
-0.04611538,0.07775019,-0.07875402,0.0970699,27/07/2021 02:33:05 a. m.
-0.04494098,0.08035254,-0.07216252,0.1031216,27/07/2021 02:33:05 a. m.
-0.0451564,0.08145097,-0.06668769,0.098815,27/07/2021 02:33:05 a. m.
-0.04412514,0.08290431,-0.06186354,0.1020015,27/07/2021 02:33:05 a. m.
-0.04204436,0.08500896,-0.05832723,0.0983627,27/07/2021 02:33:05 a. m.
-0.04236485,0.08596346,-0.05740015,0.1026438,27/07/2021 02:33:05 a. m.
-0.0422275,0.08574256,-0.05680293,0.0982042,27/07/2021 02:33:05 a. m.
-0.03886499,0.08760875,-0.05552676,0.0975286,27/07/2021 02:33:05 a. m.
-0.0338225,0.09036119,-0.0539432,0.1033491,27/07/2021 02:33:05 a. m.
-0.03165993,0.09343934,-0.05197936,0.0976913,27/07/2021 02:33:06 a. m.
-0.03140387,0.09682319,-0.04755545,0.1025552,27/07/2021 02:33:06 a. m.
-0.0299138,0.09901512,-0.04397051,0.0994418,27/07/2021 02:33:06 a. m.
-0.02732806,0.1012928,-0.04207594,0.0972202,27/07/2021 02:33:06 a. m.
-0.02732806,0.1024636,-0.03877428,0.1031716,27/07/2021 02:33:06 a. m.
-0.03157018,0.1017624,-0.0341594,0.0977912,27/07/2021 02:33:06 a. m.
-0.03697563,0.1004656,-0.03025443,0.1019672,27/07/2021 02:33:06 a. m.
-0.04022182,0.10071,-0.02576531,0.0963065,27/07/2021 02:33:06 a. m.
-0.0419784,0.1025915,-0.02081134,0.1045179,27/07/2021 02:33:06 a. m.
-0.0431822,0.1046341,-0.0165047,0.0986458,27/07/2021 02:33:06 a. m.
-0.04485366,0.1059062,-0.01294424,0.098777,27/07/2021 02:33:07 a. m.
-0.04545712,0.1074839,-0.01016526,0.1018877,27/07/2021 02:33:07 a. m.
-0.04597263,0.1086509,-0.007744454,0.0958087,27/07/2021 02:33:07 a. m.
-0.04761523,0.1086055,-0.006424449,0.1050459,27/07/2021 02:33:07 a. m.
-0.04991714,0.1068077,-0.007813148,0.0980224,27/07/2021 02:33:07 a. m.
-0.04995795,0.1054551,-0.01014917,0.0981397,27/07/2021 02:33:07 a. m.
-0.04822138,0.1039524,-0.01364401,0.1031713,27/07/2021 02:33:07 a. m.
-0.04541269,0.1038355,-0.01604985,0.0948324,27/07/2021 02:33:07 a. m.
-0.04337212,0.1026334,-0.01782118,0.1048784,27/07/2021 02:33:07 a. m.
-0.04245643,0.09893945,-0.02012118,0.0994388,27/07/2021 02:33:07 a. m.
-0.0442571,0.09439756,-0.02459137,0.0972705,27/07/2021 02:33:08 a. m.
-0.04674125,0.08972341,-0.02982053,0.1026674,27/07/2021 02:33:08 a. m.
-0.05067962,0.08525634,-0.03595874,0.0956881,27/07/2021 02:33:08 a. m.
-0.055399,0.08132574,-0.04248659,0.1049714,27/07/2021 02:33:08 a. m.
-0.05657498,0.07679906,-0.04907468,0.096726,27/07/2021 02:33:08 a. m.
-0.05442361,0.07488927,-0.05584927,0.1042394,27/07/2021 02:33:08 a. m.
-0.05005727,0.07515554,-0.06122868,0.0979435,27/07/2021 02:33:08 a. m.
-0.04648869,0.07624368,-0.06430988,0.0971201,27/07/2021 02:33:08 a. m.
-0.04501766,0.07379067,-0.06692788,0.1039075,27/07/2021 02:33:08 a. m.
-0.04588319,0.07199501,-0.07028438,0.0983617,27/07/2021 02:33:08 a. m.
-0.04600426,0.07214293,-0.07266173,0.1018848,27/07/2021 02:33:09 a. m.
-0.0475804,0.07456498,-0.07342465,0.0987854,27/07/2021 02:33:09 a. m.
-0.04937214,0.07767305,-0.07421461,0.0984523,27/07/2021 02:33:09 a. m.
-0.05060256,0.07724614,-0.07646252,0.1026721,27/07/2021 02:33:09 a. m.
-0.04952991,0.07790378,-0.07875958,0.0977752,27/07/2021 02:33:09 a. m.
-0.04899081,0.08007069,-0.08050856,0.1024195,27/07/2021 02:33:09 a. m.
-0.04782404,0.08050922,-0.07996443,0.098604,27/07/2021 02:33:09 a. m.
-0.04782404,0.08052401,-0.07940985,0.1020796,27/07/2021 02:33:09 a. m.
-0.04678298,0.07951514,-0.07937714,0.0979948,27/07/2021 02:33:09 a. m.
-0.04535321,0.07749625,-0.07987845,0.0989426,27/07/2021 02:33:09 a. m.
-0.04565641,0.07646835,-0.08099031,0.1019495,27/07/2021 02:33:10 a. m.
-0.04441782,0.07679547,-0.08213541,0.0984216,27/07/2021 02:33:10 a. m.
-0.04267353,0.07760127,-0.08440952,0.1016936,27/07/2021 02:33:10 a. m.
-0.04136879,0.07607251,-0.08441339,0.0990163,27/07/2021 02:33:10 a. m.
-0.03785771,0.07094675,-0.08383465,0.0976053,27/07/2021 02:33:10 a. m.
-0.03835642,0.0721571,-0.08383629,0.1032965,27/07/2021 02:33:10 a. m.
-0.04225016,0.07995009,-0.08384678,0.098002,27/07/2021 02:33:10 a. m.
-0.04630145,0.088331,-0.08490656,0.1019619,27/07/2021 02:33:10 a. m.
-0.04984227,0.09409455,-0.08486958,0.0995549,27/07/2021 02:33:10 a. m.
-0.05265317,0.09976517,-0.08243392,0.10189,27/07/2021 02:33:10 a. m.
-0.0540664,0.1064147,-0.07706483,0.0974977,27/07/2021 02:33:11 a. m.
-0.05607789,0.1129476,-0.07487032,0.0991061,27/07/2021 02:33:11 a. m.
-0.05683878,0.1162381,-0.07346715,0.1021723,27/07/2021 02:33:11 a. m.
-0.05683878,0.1166014,-0.07014548,0.0976983,27/07/2021 02:33:11 a. m.
-0.05727773,0.1173851,-0.06392142,0.10342,27/07/2021 02:33:11 a. m.
-0.0585127,0.1181867,-0.05678806,0.0977582,27/07/2021 02:33:11 a. m.
-0.05871936,0.1151103,-0.04962376,0.0977364,27/07/2021 02:33:11 a. m.
-0.0588475,0.10859,-0.04157675,0.103256,27/07/2021 02:33:11 a. m.
-0.05930919,0.1019502,-0.03368574,0.0978395,27/07/2021 02:33:11 a. m.
-0.05947477,0.1018692,-0.02573835,0.1029433,27/07/2021 02:33:11 a. m.
-0.05889143,0.10474,-0.0201693,0.0980783,27/07/2021 02:33:12 a. m.
-0.05875023,0.1063708,-0.01628819,0.0981067,27/07/2021 02:33:12 a. m.
-0.05765159,0.1085351,-0.0133158,0.1035167,27/07/2021 02:33:12 a. m.
-0.05542491,0.1109921,-0.0105538,0.0981132,27/07/2021 02:33:12 a. m.
-0.05212113,0.1138656,-0.008117527,0.101511,27/07/2021 02:33:12 a. m.
-0.04884092,0.1168536,-0.005831413,0.0989747,27/07/2021 02:33:12 a. m.
-0.04539232,0.1156244,-0.001003392,0.1016538,27/07/2021 02:33:12 a. m.
-0.04257276,0.1131341,0.004376628,0.09857,27/07/2021 02:33:12 a. m.
-0.03985345,0.1116556,0.007719696,0.0990469,27/07/2021 02:33:12 a. m.
-0.03709527,0.1115508,0.01000451,0.1023852,27/07/2021 02:33:12 a. m.
-0.03279359,0.1107008,0.01146894,0.0972478,27/07/2021 02:33:13 a. m.
-0.0305863,0.1079053,0.01307648,0.103183,27/07/2021 02:33:13 a. m.
-0.0315198,0.1047391,0.01112287,0.0981637,27/07/2021 02:33:13 a. m.
-0.03266233,0.09983384,0.005953275,0.0981256,27/07/2021 02:33:13 a. m.
-0.03457973,0.09520844,0.0004952177,0.1024921,27/07/2021 02:33:13 a. m.
-0.03704164,0.09073856,-0.004451469,0.0983984,27/07/2021 02:33:13 a. m.
-0.03969821,0.08717012,-0.009329103,0.1017998,27/07/2021 02:33:13 a. m.
-0.04223497,0.08379292,-0.01369365,0.0990423,27/07/2021 02:33:13 a. m.
-0.04291289,0.08107448,-0.01911139,0.1005833,27/07/2021 02:33:13 a. m.
-0.04096461,0.07901725,-0.02547304,0.0987076,27/07/2021 02:33:13 a. m.
-0.039058,0.07906295,-0.0325426,0.0994232,27/07/2021 02:33:14 a. m.
-0.03847311,0.08068739,-0.03988568,0.1020877,27/07/2021 02:33:14 a. m.
-0.03809426,0.08449087,-0.04747498,0.0980375,27/07/2021 02:33:14 a. m.
-0.03771367,0.08680531,-0.05424988,0.102898,27/07/2021 02:33:14 a. m.
-0.03966408,0.08585072,-0.05793141,0.0979277,27/07/2021 02:33:14 a. m.
-0.04421311,0.08329473,-0.06080979,0.0978474,27/07/2021 02:33:14 a. m.
-0.04895044,0.08143516,-0.062759,0.1034985,27/07/2021 02:33:14 a. m.
-0.05247384,0.08056916,-0.06035757,0.0981478,27/07/2021 02:33:14 a. m.
-0.05424647,0.08078934,-0.05582213,0.1013562,27/07/2021 02:33:14 a. m.
-0.05321457,0.08009417,-0.05336684,0.0971659,27/07/2021 02:33:14 a. m.
-0.05229741,0.07709251,-0.05390887,0.1040486,27/07/2021 02:33:15 a. m.
-0.05237079,0.07676825,-0.05679502,0.0991383,27/07/2021 02:33:15 a. m.
-0.05071815,0.07967535,-0.05791186,0.0980016,27/07/2021 02:33:15 a. m.
-0.0493282,0.08876176,-0.05740075,0.1018055,27/07/2021 02:33:15 a. m.
-0.04933564,0.09373012,-0.05786154,0.0958553,27/07/2021 02:33:15 a. m.
-0.05054201,0.09667852,-0.05896835,0.1053314,27/07/2021 02:33:15 a. m.
-0.05174838,0.09954339,-0.06053236,0.0977091,27/07/2021 02:33:15 a. m.
-0.05362638,0.1027557,-0.06162691,0.0991957,27/07/2021 02:33:15 a. m.
-0.05629625,0.1069332,-0.06146782,0.1018782,27/07/2021 02:33:15 a. m.
-0.05847174,0.1114173,-0.06143519,0.095261,27/07/2021 02:33:15 a. m.
-0.05913206,0.113253,-0.06136125,0.1057029,27/07/2021 02:33:16 a. m.
-0.05867457,0.1136846,-0.06011667,0.0983457,27/07/2021 02:33:16 a. m.
-0.05771907,0.1149023,-0.05593638,0.0977208,27/07/2021 02:33:16 a. m.
-0.0577617,0.117062,-0.04887839,0.102953,27/07/2021 02:33:16 a. m.
-0.05720548,0.1169413,-0.04087302,0.0989377,27/07/2021 02:33:16 a. m.
-0.05486271,0.115349,-0.03272821,0.1012647,27/07/2021 02:33:16 a. m.
-0.05378899,0.1144872,-0.02487876,0.0990314,27/07/2021 02:33:16 a. m.
-0.05360185,0.1142442,-0.01799823,0.102074,27/07/2021 02:33:16 a. m.
-0.05396471,0.1135903,-0.01164672,0.0977075,27/07/2021 02:33:16 a. m.
-0.05311937,0.11251,-0.005896799,0.0983669,27/07/2021 02:33:16 a. m.
-0.05154159,0.111387,0.0002112389,0.1029598,27/07/2021 02:33:17 a. m.
-0.04953559,0.1100161,0.004736081,0.0977098,27/07/2021 02:33:17 a. m.
-0.04718255,0.1092086,0.008260675,0.1033097,27/07/2021 02:33:17 a. m.
-0.04429874,0.10857,0.01100659,0.0980733,27/07/2021 02:33:17 a. m.
-0.04239897,0.1083052,0.0127395,0.0971225,27/07/2021 02:33:17 a. m.
-0.0408737,0.1074705,0.01498725,0.1035871,27/07/2021 02:33:17 a. m.
-0.03933045,0.1066714,0.0172471,0.0968173,27/07/2021 02:33:17 a. m.
-0.03933045,0.1055058,0.01588123,0.1030574,27/07/2021 02:33:17 a. m.
-0.03972634,0.1032544,0.0115531,0.0991182,27/07/2021 02:33:17 a. m.
-0.04043015,0.1010804,0.005771354,0.0989211,27/07/2021 02:33:17 a. m.
-0.04136879,0.1007926,-0.00182271,0.102226,27/07/2021 02:33:18 a. m.
-0.04134866,0.100565,-0.008399762,0.0975685,27/07/2021 02:33:18 a. m.
-0.04180203,0.09897231,-0.01327991,0.1027794,27/07/2021 02:33:18 a. m.
-0.0424297,0.09673791,-0.01711638,0.0986743,27/07/2021 02:33:18 a. m.
-0.04355329,0.09446034,-0.02032414,0.1008513,27/07/2021 02:33:18 a. m.
-0.04581718,0.09176088,-0.02337471,0.0970156,27/07/2021 02:33:18 a. m.
-0.04826435,0.08935773,-0.02723612,0.1006004,27/07/2021 02:33:18 a. m.
-0.05008463,0.08719264,-0.03123735,0.1014231,27/07/2021 02:33:18 a. m.
-0.05123739,0.08552295,-0.03424631,0.098946,27/07/2021 02:33:18 a. m.
-0.05064109,0.0846052,-0.03753464,0.1037302,27/07/2021 02:33:18 a. m.
-0.05008463,0.08404203,-0.04033174,0.0971898,27/07/2021 02:33:19 a. m.
-0.04818363,0.08366978,-0.04258396,0.0977503,27/07/2021 02:33:19 a. m.
-0.04644918,0.08378693,-0.04496425,0.1038638,27/07/2021 02:33:19 a. m.
